iteration,operation_type,ecu_id,sec_level,key_len_bytes,latency_ms,status
29,SMK_signDataECDSA,-,-,64,62,success
29,SMK_getMyECDHPublicKey,-,-,66,13,success
29,SMK_requestSessionKeyToGateway,-,-,60,115,success
29,SMK_computeMyECDHSharedSecret,-,-,32,14,success
29,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
29,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
30,SMK_createECDSAKey,-,-,-,2,success
30,SMK_getECDSAPublicKey,-,-,65,3,success
30,SMK_signDataECDSA,-,-,64,61,success
30,SMK_getMyECDHPublicKey,-,-,66,13,success
30,SMK_requestSessionKeyToGateway,-,-,60,112,success
30,SMK_computeMyECDHSharedSecret,-,-,32,14,success
30,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
30,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
31,SMK_createECDSAKey,-,-,-,3,success
31,SMK_getECDSAPublicKey,-,-,65,3,success
31,SMK_signDataECDSA,-,-,64,62,success
31,SMK_getMyECDHPublicKey,-,-,66,14,success
31,SMK_requestSessionKeyToGateway,-,-,60,117,success
31,SMK_computeMyECDHSharedSecret,-,-,32,14,success
31,SMK_decryptAndStoreSubMasterKey,-,-,32,27,success
31,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
32,SMK_createECDSAKey,-,-,-,2,success
32,SMK_getECDSAPublicKey,-,-,65,3,success
32,SMK_signDataECDSA,-,-,64,61,success
32,SMK_getMyECDHPublicKey,-,-,66,14,success
32,SMK_requestSessionKeyToGateway,-,-,60,116,success
32,SMK_computeMyECDHSharedSecret,-,-,32,14,success
32,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
32,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
33,SMK_createECDSAKey,-,-,-,3,success
33,SMK_getECDSAPublicKey,-,-,65,3,success
33,SMK_signDataECDSA,-,-,64,55,success
33,SMK_getMyECDHPublicKey,-,-,66,14,success
33,SMK_requestSessionKeyToGateway,-,-,60,123,success
33,SMK_computeMyECDHSharedSecret,-,-,32,14,success
33,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
33,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
34,SMK_createECDSAKey,-,-,-,2,success
34,SMK_getECDSAPublicKey,-,-,65,4,success
34,SMK_signDataECDSA,-,-,64,40,success
34,SMK_getMyECDHPublicKey,-,-,66,13,success
34,SMK_requestSessionKeyToGateway,-,-,60,113,success
34,SMK_computeMyECDHSharedSecret,-,-,32,14,success
34,SMK_decryptAndStoreSubMasterKey,-,-,32,29,success
34,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
35,SMK_createECDSAKey,-,-,-,4,success
35,SMK_getECDSAPublicKey,-,-,65,4,success
35,SMK_signDataECDSA,-,-,64,61,success
35,SMK_getMyECDHPublicKey,-,-,66,14,success
35,SMK_requestSessionKeyToGateway,-,-,60,120,success
35,SMK_computeMyECDHSharedSecret,-,-,32,14,success
35,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
35,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
36,SMK_createECDSAKey,-,-,-,4,success
36,SMK_getECDSAPublicKey,-,-,65,4,success
36,SMK_signDataECDSA,-,-,64,66,success
36,SMK_getMyECDHPublicKey,-,-,66,14,success
36,SMK_requestSessionKeyToGateway,-,-,60,123,success
36,SMK_computeMyECDHSharedSecret,-,-,32,14,success
36,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
36,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
37,SMK_createECDSAKey,-,-,-,4,success
37,SMK_getECDSAPublicKey,-,-,65,4,success
37,SMK_signDataECDSA,-,-,64,65,success
37,SMK_getMyECDHPublicKey,-,-,66,14,success
37,SMK_requestSessionKeyToGateway,-,-,60,116,success
37,SMK_computeMyECDHSharedSecret,-,-,32,14,success
37,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
37,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
38,SMK_createECDSAKey,-,-,-,2,success
38,SMK_getECDSAPublicKey,-,-,65,3,success
38,SMK_signDataECDSA,-,-,64,55,success
38,SMK_getMyECDHPublicKey,-,-,66,14,success
38,SMK_requestSessionKeyToGateway,-,-,60,114,success
38,SMK_computeMyECDHSharedSecret,-,-,32,14,success
38,SMK_decryptAndStoreSubMasterKey,-,-,32,26,success
38,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
39,SMK_createECDSAKey,-,-,-,3,success
39,SMK_getECDSAPublicKey,-,-,65,4,success
39,SMK_signDataECDSA,-,-,64,55,success
39,SMK_getMyECDHPublicKey,-,-,66,14,success
39,SMK_requestSessionKeyToGateway,-,-,60,111,success
39,SMK_computeMyECDHSharedSecret,-,-,32,14,success
39,SMK_decryptAndStoreSubMasterKey,-,-,32,28,success
39,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
40,SMK_createECDSAKey,-,-,-,4,success
40,SMK_getECDSAPublicKey,-,-,65,4,success
40,SMK_signDataECDSA,-,-,64,66,success
40,SMK_getMyECDHPublicKey,-,-,66,13,success
40,SMK_requestSessionKeyToGateway,-,-,60,120,success
40,SMK_computeMyECDHSharedSecret,-,-,32,14,success
40,SMK_decryptAndStoreSubMasterKey,-,-,32,32,success
40,ECU_Key_Derivation_Flow,-,-,-,0,skipped_by_config
41,SMK_createECDSAKey,-,-,-,4,success
41,SMK_getECDSAPublicKey,-,-,65,4,success
41,SMK_signDataECDSA,-,-,64,70,success
